=== NPU-spec sweep ===
  prompts    : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
  k-values   : [2, 3, 4, 8]
  n_predict  : 200
  mode       : async-pipelined  p_min=0.0
  csv out    : C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-Qwen3-8B-Q4_K_M-vs-Qwen3-0.6B-pathb-async-pipelined-20260422-224213.csv
launching llama-server:
    C:\Users\hotschmoe\Documents\GitHub\specula\llama.cpp\build-cpu\bin\llama-server.exe -m C:\Users\hotschmoe\Documents\GitHub\specula\models\Qwen3-8B-Q4_K_M.gguf --host 127.0.0.1 --port 8088 -c 320 -t 18 --no-warmup
    log -> C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-server-20260422-224213.log

--- waiting for /health (timeout 180s) ---
  server healthy

--- loading CPU ONNX (FP32, dynamic past_len) ---
  loaded in 2.6 s

--- loading NPU Path B-mask binary ---
  loading wrapper ONNX qwen3_0_6b_draft_v81_ctx256.pathb.w4a16-local-pr.wrapper.onnx via legacy QNN EP ...
  loaded in 1.3 s
  loaded 116 quant specs (w4a16-local-pr)

==== prompt p0 (16 toks): 'def fibonacci(n):\n    # Return the nth Fibona...' ====

-- cell 1/40: p0 k=2 n_predict=200 --

--- CPU prefill (P=16) ---
  elapsed           : 0.07 s
  first candidate   : 198  -> '\n'
  r001 L= 16 drafts=[198, 262]  target=[198, 262]+b=671 j=2 bonus=671 acc='\n   ' new='\n    #'
  r097 L=201 drafts=[25271, 279, 882]  target=[34950, 279, 15024]+b=315 j=0 bonus=34950 acc=<none> new=' improves'
  r098 L=202 drafts=[279, 882, 23094]  target=[279, 15024, 315]+b=279 j=1 bonus=15024 acc=' the' new=' the efficiency'
  r099 L=204 drafts=[553, 1667, 264]  target=[315, 279, 30819]+b=5486 j=0 bonus=315 acc=<none> new=' of'
  r100 L=205 drafts=[279, 6291, 553]  target=[279, 30819, 5486]+b=624 j=1 bonus=30819 acc=' the' new=' the recursive'
  r101 L=207 drafts=[6738, 323, 25271]  target=[5486, 624, 2]+b=576 j=0 bonus=5486 acc=<none> new=' approach'
  r102 L=208 drafts=[553, 17719, 279]  target=[624, 2, 576]+b=13137 j=0 bonus=624 acc=<none> new='.\n'
  r103 L=209 drafts=[2, 576, 729]  target=[2, 576, 13137]+b=729 j=2 bonus=13137 acc='# The' new='# The helper'
  r104 L=212 drafts=[729, 374, 1483]  target=[729, 15801, 1445]+b=8 j=1 bonus=15801 acc=' function' new=' function fib'
  r105 L=214 drafts=[1445, 8, 4675]  target=[1445, 8, 12341]+b=421 j=2 bonus=12341 acc='(n)' new='(n) checks'
   -> accept 30.5% decode 8.82 t/s  wall 22.9s

-- cell 3/40: p0 k=4 n_predict=200 --

--- CPU prefill (P=16) ---
  elapsed           : 0.05 s
  first candidate   : 198  -> '\n'
  r001 L= 16 drafts=[198, 262, 421, 308]  target=[198, 262, 671, 9008]+b=264 j=2 bonus=671 acc='\n   ' new='\n    #'
  r002 L= 19 drafts=[5351, 1142, 25, 421]  target=[9008, 264, 21438, 2022]+b=10997 j=0 bonus=9008 acc=<none> new=' Initialize'
  r003 L= 20 drafts=[279, 1140, 311, 3553]  target=[264, 21438, 2022, 10997]+b=198 j=0 bonus=264 acc=<none> new=' a'
  r004 L= 21 drafts=[1140, 311, 3553, 279]  target=[21438, 2022, 10997, 198]+b=262 j=0 bonus=21438 acc=<none> new=' memo'
  r005 L= 22 drafts=[10997, 311, 3553, 279]  target=[2022, 10997, 198, 262]+b=21438 j=0 bonus=2022 acc=<none> new='ization'
  r006 L= 23 drafts=[1965, 448, 21438, 58]  target=[10997, 198, 262, 21438]+b=284 j=0 bonus=10997 acc=<none> new=' dictionary'
  r007 L= 24 drafts=[311, 3553, 279, 24182]  target=[198, 262, 21438, 284]+b=314 j=0 bonus=198 acc=<none> new='\n'
  r008 L= 25 drafts=[262, 21438, 284, 5613]  target=[262, 21438, 284, 314]+b=15 j=3 bonus=314 acc='    memo =' new='    memo = {'
  r009 L= 29 drafts=[15, 25, 220, 15]  target=[15, 25, 220, 15]+b=11 j=4 bonus=11 acc='0: 0' new='0: 0,'
  r010 L= 34 drafts=[220, 220, 16, 25]  target=[220, 16, 25, 220]+b=16 j=1 bonus=16 acc=' ' new=' 1'
  r011 L= 36 drafts=[25, 220, 16, 11]  target=[25, 220, 16, 532]+b=1066 j=3 bonus=532 acc=': 1' new=': 1}\n'
  r012 L= 40 drafts=[262, 671, 5351, 1142]  target=[1066, 262, 671, 18614]+b=264 j=0 bonus=1066 acc=<none> new='    \n'
  r013 L= 41 drafts=[262, 421, 308, 366]  target=[262, 671, 18614, 264]+b=13137 j=1 bonus=671 acc='   ' new='    #'
  r014 L= 43 drafts=[5351, 1142, 25, 421]  target=[18614, 264, 13137, 729]+b=311 j=0 bonus=18614 acc=<none> new=' Define'
  r015 L= 44 drafts=[264, 30819, 729, 311]  target=[264, 13137, 729, 311]+b=12564 j=1 bonus=13137 acc=' a' new=' a helper'
  r016 L= 46 drafts=[729, 311, 5648, 47732]  target=[729, 311, 12564, 279]+b=79683 j=2 bonus=12564 acc=' function to' new=' function to compute'
  r017 L= 49 drafts=[279, 1102, 198, 262]  target=[279, 79683, 1372, 52847]+b=448 j=1 bonus=79683 acc=' the' new=' the Fibonacci'
  r018 L= 51 drafts=[1372, 198, 262, 707]  target=[1372, 52847, 448, 21438]+b=2022 j=1 bonus=52847 acc=' number' new=' number recursively'
  r019 L= 53 drafts=[198, 262, 707, 15801]  target=[448, 21438, 2022, 198]+b=262 j=0 bonus=448 acc=<none> new=' with'
  r020 L= 54 drafts=[21438, 2022, 198, 262]  target=[21438, 2022, 198, 262]+b=707 j=4 bonus=707 acc=' memoization\n   ' new=' memoization\n    def'
  r021 L= 59 drafts=[15801, 1445, 11, 220]  target=[15801, 1445, 982, 286]+b=421 j=2 bonus=982 acc=' fib(n' new=' fib(n):\n'
  r022 L= 62 drafts=[286, 421, 308, 366]  target=[286, 421, 308, 537]+b=304 j=3 bonus=537 acc='        if n' new='        if n not'
  r023 L= 66 drafts=[304, 279, 1140, 11]  target=[304, 21438, 510, 310]+b=21438 j=1 bonus=21438 acc=' in' new=' in memo'
  r024 L= 68 drafts=[510, 310, 470, 220]  target=[510, 310, 21438, 7669]+b=60 j=2 bonus=21438 acc=':\n           ' new=':\n            memo'
  r025 L= 71 drafts=[284, 314, 15, 25]  target=[7669, 60, 284, 15801]+b=1445 j=0 bonus=7669 acc=<none> new='[n'
  r026 L= 72 drafts=[60, 284, 15801, 1445]  target=[60, 284, 15801, 1445]+b=12 j=4 bonus=12 acc='] = fib(n' new='] = fib(n-'
  r027 L= 77 drafts=[16, 11, 308, 12]  target=[16, 8, 488, 15801]+b=1445 j=1 bonus=8 acc='1' new='1)'
  r028 L= 79 drafts=[488, 15801, 1445, 12]  target=[488, 15801, 1445, 12]+b=17 j=4 bonus=17 acc=' + fib(n-' new=' + fib(n-2'
  r029 L= 84 drafts=[8, 323, 220, 16]  target=[340, 286, 470, 21438]+b=7669 j=0 bonus=340 acc=<none> new=')\n'
  r030 L= 85 drafts=[262, 770, 510, 286]  target=[286, 470, 21438, 7669]+b=921 j=0 bonus=286 acc=<none> new='       '
  r031 L= 86 drafts=[220, 16, 271, 262]  target=[470, 21438, 7669, 921]+b=1066 j=0 bonus=470 acc=<none> new=' return'
  r032 L= 87 drafts=[220, 16, 271, 262]  target=[21438, 7669, 921, 1066]+b=262 j=0 bonus=21438 acc=<none> new=' memo'
  r033 L= 88 drafts=[58, 15, 60, 488]  target=[7669, 921, 1066, 262]+b=470 j=0 bonus=7669 acc=<none> new='[n'
  r034 L= 89 drafts=[60, 198, 262, 770]  target=[921, 1066, 262, 470]+b=15801 j=0 bonus=921 acc=<none> new=']\n'
  r035 L= 90 drafts=[1066, 262, 671, 18614]  target=[1066, 262, 470, 15801]+b=1445 j=2 bonus=470 acc='    \n   ' new='    \n    return'
  r036 L= 93 drafts=[220, 15, 271, 262]  target=[15801, 1445, 692, 2]+b=3393 j=0 bonus=15801 acc=<none> new=' fib'
  r037 L= 94 drafts=[1445, 8, 284, 220]  target=[1445, 692, 2, 3393]+b=279 j=1 bonus=692 acc='(n' new='(n)\n\n'
  r038 L= 96 drafts=[262, 671, 5351, 1142]  target=[2, 3393, 279, 729]+b=198 j=0 bonus=2 acc=<none> new='#'
  r039 L= 97 drafts=[576, 2038, 374, 537]  target=[3393, 279, 729, 198]+b=1350 j=0 bonus=3393 acc=<none> new=' Test'
  r040 L= 98 drafts=[279, 729, 198, 262]  target=[279, 729, 198, 1350]+b=955 j=3 bonus=1350 acc=' the function\n' new=' the function\nprint'
  r041 L=102 drafts=[955, 579, 1445, 593]  target=[955, 579, 39345, 7]+b=16 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r042 L=105 drafts=[7, 16, 15, 15]  target=[7, 16, 15, 593]+b=220 j=3 bonus=593 acc='(10' new='(10))'
  r043 L=109 drafts=[220, 198, 16, 15]  target=[220, 671, 9258, 25]+b=220 j=1 bonus=671 acc=' ' new='  #'
  r044 L=111 drafts=[220, 220, 16, 15]  target=[9258, 25, 220, 20]+b=20 j=0 bonus=9258 acc=<none> new=' Output'
  r045 L=112 drafts=[374, 220, 16, 15]  target=[25, 220, 20, 20]+b=198 j=0 bonus=25 acc=<none> new=':'
  r046 L=113 drafts=[220, 16, 16, 15]  target=[220, 20, 20, 198]+b=1350 j=1 bonus=20 acc=' ' new=' 5'
  r047 L=115 drafts=[20, 16, 15, 20]  target=[20, 198, 1350, 955]+b=579 j=1 bonus=198 acc='5' new='5\n'
  r048 L=117 drafts=[271, 262, 671, 220]  target=[1350, 955, 579, 39345]+b=7 j=0 bonus=1350 acc=<none> new='print'
  r049 L=118 drafts=[955, 579, 7, 16]  target=[955, 579, 39345, 7]+b=15 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r050 L=121 drafts=[7, 16, 15, 593]  target=[7, 15, 593, 256]+b=671 j=1 bonus=15 acc='(' new='(0'
  r051 L=123 drafts=[593, 220, 220, 16]  target=[593, 256, 671, 9258]+b=25 j=1 bonus=256 acc='))' new='))  '
  r052 L=125 drafts=[671, 220, 16, 15]  target=[671, 9258, 25, 220]+b=15 j=1 bonus=9258 acc=' #' new=' # Output'
  r053 L=127 drafts=[25, 220, 220, 20]  target=[25, 220, 15, 198]+b=1350 j=2 bonus=15 acc=': ' new=': 0'
  r054 L=130 drafts=[15, 220, 220, 20]  target=[198, 1350, 955, 579]+b=39345 j=0 bonus=198 acc=<none> new='\n'
  r055 L=131 drafts=[271, 2, 576, 2038]  target=[1350, 955, 579, 39345]+b=7 j=0 bonus=1350 acc=<none> new='print'
  r056 L=132 drafts=[955, 579, 7, 15]  target=[955, 579, 39345, 7]+b=16 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r057 L=135 drafts=[7, 15, 593, 220]  target=[7, 16, 593, 256]+b=671 j=1 bonus=16 acc='(' new='(1'
  r058 L=137 drafts=[15, 593, 220, 220]  target=[593, 256, 671, 9258]+b=25 j=0 bonus=593 acc=<none> new='))'
  r059 L=138 drafts=[220, 671, 220, 16]  target=[256, 671, 9258, 25]+b=220 j=0 bonus=256 acc=<none> new='  '
  r060 L=139 drafts=[671, 220, 16, 271]  target=[671, 9258, 25, 220]+b=16 j=1 bonus=9258 acc=' #' new=' # Output'
  r061 L=141 drafts=[25, 220, 220, 16]  target=[25, 220, 16, 198]+b=1350 j=2 bonus=16 acc=': ' new=': 1'
  r062 L=144 drafts=[271, 271, 2, 4695]  target=[198, 1350, 955, 579]+b=39345 j=0 bonus=198 acc=<none> new='\n'
  r063 L=145 drafts=[271, 2, 4695, 11]  target=[1350, 955, 579, 39345]+b=7 j=0 bonus=1350 acc=<none> new='print'
  r064 L=146 drafts=[955, 579, 7, 16]  target=[955, 579, 39345, 7]+b=17 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r065 L=149 drafts=[7, 16, 593, 220]  target=[7, 17, 15, 593]+b=220 j=1 bonus=17 acc='(' new='(2'
  r066 L=151 drafts=[593, 220, 671, 220]  target=[15, 593, 220, 671]+b=9258 j=0 bonus=15 acc=<none> new='0'
  r067 L=152 drafts=[593, 220, 220, 16]  target=[593, 220, 671, 9258]+b=25 j=2 bonus=671 acc=')) ' new='))  #'
  r068 L=155 drafts=[220, 220, 16, 15]  target=[9258, 25, 220, 21]+b=22 j=0 bonus=9258 acc=<none> new=' Output'
  r069 L=156 drafts=[25, 220, 220, 16]  target=[25, 220, 21, 22]+b=21 j=2 bonus=21 acc=': ' new=': 6'
  r070 L=159 drafts=[271, 2, 4695, 11]  target=[22, 21, 20, 198]+b=1350 j=0 bonus=22 acc=<none> new='7'
  r071 L=160 drafts=[22, 271, 2, 576]  target=[21, 20, 198, 1350]+b=955 j=0 bonus=21 acc=<none> new='6'
  r072 L=161 drafts=[271, 262, 671, 220]  target=[20, 198, 1350, 955]+b=579 j=0 bonus=20 acc=<none> new='5'
  r073 L=162 drafts=[271, 262, 671, 220]  target=[198, 1350, 955, 579]+b=39345 j=0 bonus=198 acc=<none> new='\n'
  r074 L=163 drafts=[2, 220, 16, 15]  target=[1350, 955, 579, 39345]+b=7 j=0 bonus=1350 acc=<none> new='print'
  r075 L=164 drafts=[955, 579, 39345, 7]  target=[955, 579, 39345, 7]+b=18 j=4 bonus=18 acc='(fibonacci(' new='(fibonacci(3'
  r076 L=169 drafts=[15, 593, 220, 671]  target=[15, 593, 220, 671]+b=9258 j=4 bonus=9258 acc='0))  #' new='0))  # Output'
  r077 L=174 drafts=[25, 220, 220, 16]  target=[25, 220, 23, 18]+b=17 j=2 bonus=23 acc=': ' new=': 8'
  r078 L=177 drafts=[19, 16, 19, 20]  target=[18, 17, 15, 19]+b=15 j=0 bonus=18 acc=<none> new='3'
  r079 L=178 drafts=[20, 18, 20, 20]  target=[17, 15, 19, 15]+b=271 j=0 bonus=17 acc=<none> new='2'
  r080 L=179 drafts=[16, 20, 20, 271]  target=[15, 19, 15, 271]+b=2 j=0 bonus=15 acc=<none> new='0'
  r081 L=180 drafts=[21, 271, 2, 4695]  target=[19, 15, 271, 2]+b=71287 j=0 bonus=19 acc=<none> new='4'
  r082 L=181 drafts=[271, 2, 9258, 374]  target=[15, 271, 2, 71287]+b=510 j=0 bonus=15 acc=<none> new='0'
  r083 L=182 drafts=[198, 198, 2, 4695]  target=[271, 2, 71287, 510]+b=2 j=0 bonus=271 acc=<none> new='\n\n'
  r084 L=183 drafts=[2, 220, 16, 15]  target=[2, 71287, 510, 2]+b=576 j=1 bonus=71287 acc='#' new='# Explanation'
  r085 L=185 drafts=[25, 576, 2038, 374]  target=[510, 2, 576, 729]+b=5711 j=0 bonus=510 acc=<none> new=':\n'
  r086 L=186 drafts=[2, 576, 2038, 374]  target=[2, 576, 729, 5711]+b=21438 j=2 bonus=729 acc='# The' new='# The function'
  r087 L=189 drafts=[4675, 279, 55129, 79683]  target=[5711, 21438, 2022, 311]+b=3553 j=0 bonus=5711 acc=<none> new=' uses'
  r088 L=190 drafts=[50262, 311, 12564, 279]  target=[21438, 2022, 311, 3553]+b=8597 j=0 bonus=21438 acc=<none> new=' memo'
  r089 L=191 drafts=[2022, 311, 3553, 279]  target=[2022, 311, 3553, 8597]+b=24182 j=3 bonus=8597 acc='ization to store' new='ization to store previously'
  r090 L=195 drafts=[24182, 2750, 13, 576]  target=[24182, 79683, 5109, 11]+b=892 j=1 bonus=79683 acc=' computed' new=' computed Fibonacci'
  r091 L=197 drafts=[5109, 13, 576, 2038]  target=[5109, 11, 892, 11941]+b=34950 j=1 bonus=11 acc=' numbers' new=' numbers,'
  r092 L=199 drafts=[323, 323, 432, 5711]  target=[892, 11941, 34950, 279]+b=15024 j=0 bonus=892 acc=<none> new=' which'
  r093 L=200 drafts=[525, 220, 15, 11]  target=[11941, 34950, 279, 15024]+b=315 j=0 bonus=11941 acc=<none> new=' significantly'
  r094 L=201 drafts=[25271, 279, 882, 23094]  target=[34950, 279, 15024, 315]+b=279 j=0 bonus=34950 acc=<none> new=' improves'
  r095 L=202 drafts=[279, 882, 23094, 553]  target=[279, 15024, 315, 279]+b=30819 j=1 bonus=15024 acc=' the' new=' the efficiency'
  r096 L=204 drafts=[553, 1667, 264, 30819]  target=[315, 279, 30819, 5486]+b=624 j=0 bonus=315 acc=<none> new=' of'
  r097 L=205 drafts=[279, 6291, 553, 17719]  target=[279, 30819, 5486, 624]+b=2 j=1 bonus=30819 acc=' the' new=' the recursive'
  r098 L=207 drafts=[6738, 323, 25271, 279]  target=[5486, 624, 2, 576]+b=13137 j=0 bonus=5486 acc=<none> new=' approach'
  r099 L=208 drafts=[553, 17719, 279, 882]  target=[624, 2, 576, 13137]+b=729 j=0 bonus=624 acc=<none> new='.\n'
  r100 L=209 drafts=[2, 576, 729, 4675]  target=[2, 576, 13137, 729]+b=15801 j=2 bonus=13137 acc='# The' new='# The helper'
  r101 L=212 drafts=[729, 374, 1483, 311]  target=[729, 15801, 1445, 8]+b=12341 j=1 bonus=15801 acc=' function' new=' function fib'
  r102 L=214 drafts=[1445, 8, 4675, 279]  target=[1445, 8, 12341, 421]+b=279 j=2 bonus=12341 acc='(n)' new='(n) checks'
   -> accept 24.3% decode 7.00 t/s  wall 28.8s

-- cell 4/40: p0 k=8 n_predict=200 --

--- CPU prefill (P=16) ---
  elapsed           : 0.05 s
  first candidate   : 198  -> '\n'
  r001 L= 16 drafts=[198, 262, 421, 308, 366, 220, 15, 476]  target=[198, 262, 671, 9008, 264, 21438, 2022, 10997]+b=198 j=2 bonus=671 acc='\n   ' new='\n    #'
  r002 L= 19 drafts=[5351, 1142, 25, 421, 308, 374, 220, 220]  target=[9008, 264, 21438, 2022, 10997, 198, 262, 21438]+b=284 j=0 bonus=9008 acc=<none> new=' Initialize'
  r003 L= 20 drafts=[279, 1140, 311, 3553, 279, 79683, 5109, 198]  target=[264, 21438, 2022, 10997, 198, 262, 21438, 284]+b=314 j=0 bonus=264 acc=<none> new=' a'
  r004 L= 21 drafts=[1140, 311, 3553, 279, 1102, 198, 262, 15801]  target=[21438, 2022, 10997, 198, 262, 21438, 284, 314]+b=15 j=0 bonus=21438 acc=<none> new=' memo'
  r005 L= 22 drafts=[10997, 311, 3553, 279, 3059, 315, 279, 729]  target=[2022, 10997, 198, 262, 21438, 284, 314, 15]+b=25 j=0 bonus=2022 acc=<none> new='ization'
  r006 L= 23 drafts=[1965, 448, 21438, 58, 15, 60, 323, 21438]  target=[10997, 198, 262, 21438, 284, 314, 15, 25]+b=220 j=0 bonus=10997 acc=<none> new=' dictionary'
  r007 L= 24 drafts=[311, 3553, 279, 24182, 2750, 198, 262, 21438]  target=[198, 262, 21438, 284, 314, 15, 25, 220]+b=15 j=0 bonus=198 acc=<none> new='\n'
  r008 L= 25 drafts=[262, 21438, 284, 5613, 1066, 262, 671, 5351]  target=[262, 21438, 284, 314, 15, 25, 220, 15]+b=11 j=3 bonus=314 acc='    memo =' new='    memo = {'
  r009 L= 29 drafts=[15, 25, 220, 15, 11, 220, 220, 16]  target=[15, 25, 220, 15, 11, 220, 16, 25]+b=220 j=6 bonus=16 acc='0: 0, ' new='0: 0, 1'
  r010 L= 36 drafts=[25, 220, 16, 11, 92, 220, 220, 16]  target=[25, 220, 16, 532, 1066, 262, 671, 18614]+b=264 j=3 bonus=532 acc=': 1' new=': 1}\n'
  r011 L= 40 drafts=[262, 671, 5351, 1142, 25, 421, 308, 374]  target=[1066, 262, 671, 18614, 264, 13137, 729, 311]+b=12564 j=0 bonus=1066 acc=<none> new='    \n'
  r012 L= 41 drafts=[262, 421, 308, 366, 220, 15, 510, 286]  target=[262, 671, 18614, 264, 13137, 729, 311, 12564]+b=279 j=1 bonus=671 acc='   ' new='    #'
  r013 L= 43 drafts=[5351, 1142, 25, 421, 308, 374, 220, 15]  target=[18614, 264, 13137, 729, 311, 12564, 279, 79683]+b=1372 j=0 bonus=18614 acc=<none> new=' Define'
  r014 L= 44 drafts=[264, 30819, 729, 311, 5648, 47732, 6738, 198]  target=[264, 13137, 729, 311, 12564, 279, 79683, 1372]+b=52847 j=1 bonus=13137 acc=' a' new=' a helper'
  r015 L= 46 drafts=[729, 311, 5648, 47732, 6738, 198, 262, 707]  target=[729, 311, 12564, 279, 79683, 1372, 52847, 448]+b=21438 j=2 bonus=12564 acc=' function to' new=' function to compute'
  r016 L= 49 drafts=[279, 1102, 198, 262, 707, 15801, 1445, 11]  target=[279, 79683, 1372, 52847, 448, 21438, 2022, 198]+b=262 j=1 bonus=79683 acc=' the' new=' the Fibonacci'
  r017 L= 51 drafts=[1372, 198, 262, 707, 15801, 1445, 11, 982]  target=[1372, 52847, 448, 21438, 2022, 198, 262, 707]+b=15801 j=1 bonus=52847 acc=' number' new=' number recursively'
  r018 L= 53 drafts=[198, 262, 707, 15801, 1445, 11, 982, 286]  target=[448, 21438, 2022, 198, 262, 707, 15801, 1445]+b=982 j=0 bonus=448 acc=<none> new=' with'
  r019 L= 54 drafts=[21438, 2022, 198, 262, 707, 15801, 1445, 11]  target=[21438, 2022, 198, 262, 707, 15801, 1445, 982]+b=286 j=7 bonus=982 acc=' memoization\n    def fib(n' new=' memoization\n    def fib(n):\n'
  r020 L= 62 drafts=[286, 421, 308, 366, 220, 16, 510, 310]  target=[286, 421, 308, 537, 304, 21438, 510, 310]+b=21438 j=3 bonus=537 acc='        if n' new='        if n not'
  r021 L= 66 drafts=[304, 279, 1140, 11, 1221, 470, 220, 15]  target=[304, 21438, 510, 310, 21438, 7669, 60, 284]+b=15801 j=1 bonus=21438 acc=' in' new=' in memo'
  r022 L= 68 drafts=[510, 310, 470, 220, 16, 198, 198, 262]  target=[510, 310, 21438, 7669, 60, 284, 15801, 1445]+b=12 j=2 bonus=21438 acc=':\n           ' new=':\n            memo'
  r023 L= 71 drafts=[284, 314, 15, 25, 220, 16, 11, 220]  target=[7669, 60, 284, 15801, 1445, 12, 16, 8]+b=488 j=0 bonus=7669 acc=<none> new='[n'
  r024 L= 72 drafts=[60, 284, 15801, 1445, 8, 488, 220, 16]  target=[60, 284, 15801, 1445, 12, 16, 8, 488]+b=15801 j=4 bonus=12 acc='] = fib(n' new='] = fib(n-'
  r025 L= 77 drafts=[16, 11, 308, 12, 16, 11, 198, 1066]  target=[16, 8, 488, 15801, 1445, 12, 17, 340]+b=286 j=1 bonus=8 acc='1' new='1)'
  r026 L= 79 drafts=[488, 15801, 1445, 12, 17, 8, 323, 220]  target=[488, 15801, 1445, 12, 17, 340, 286, 470]+b=21438 j=5 bonus=340 acc=' + fib(n-2' new=' + fib(n-2)\n'
  r027 L= 85 drafts=[262, 770, 510, 286, 470, 220, 15, 271]  target=[286, 470, 21438, 7669, 921, 1066, 262, 470]+b=15801 j=0 bonus=286 acc=<none> new='       '
  r028 L= 86 drafts=[220, 16, 271, 262, 671, 4695, 11, 582]  target=[470, 21438, 7669, 921, 1066, 262, 470, 15801]+b=1445 j=0 bonus=470 acc=<none> new=' return'
  r029 L= 87 drafts=[220, 16, 271, 262, 770, 25, 220, 220]  target=[21438, 7669, 921, 1066, 262, 470, 15801, 1445]+b=692 j=0 bonus=21438 acc=<none> new=' memo'
  r030 L= 88 drafts=[58, 15, 60, 488, 220, 16, 271, 262]  target=[7669, 921, 1066, 262, 470, 15801, 1445, 692]+b=2 j=0 bonus=7669 acc=<none> new='[n'
  r031 L= 89 drafts=[60, 198, 262, 770, 510, 286, 470, 220]  target=[921, 1066, 262, 470, 15801, 1445, 692, 2]+b=3393 j=0 bonus=921 acc=<none> new=']\n'
  r032 L= 90 drafts=[1066, 262, 671, 18614, 279, 1887, 729, 198]  target=[1066, 262, 470, 15801, 1445, 692, 2, 3393]+b=279 j=2 bonus=470 acc='    \n   ' new='    \n    return'
  r033 L= 93 drafts=[220, 15, 271, 262, 671, 220, 16, 271]  target=[15801, 1445, 692, 2, 3393, 279, 729, 198]+b=1350 j=0 bonus=15801 acc=<none> new=' fib'
  r034 L= 94 drafts=[1445, 8, 284, 220, 15, 271, 262, 421]  target=[1445, 692, 2, 3393, 279, 729, 198, 1350]+b=955 j=1 bonus=692 acc='(n' new='(n)\n\n'
  r035 L= 96 drafts=[262, 671, 5351, 1142, 25, 421, 308, 374]  target=[2, 3393, 279, 729, 198, 1350, 955, 579]+b=39345 j=0 bonus=2 acc=<none> new='#'
  r036 L= 97 drafts=[576, 2038, 374, 537, 4396, 11, 714, 279]  target=[3393, 279, 729, 198, 1350, 955, 579, 39345]+b=7 j=0 bonus=3393 acc=<none> new=' Test'
  r037 L= 98 drafts=[279, 729, 198, 262, 15801, 7, 16, 15]  target=[279, 729, 198, 1350, 955, 579, 39345, 7]+b=16 j=3 bonus=1350 acc=' the function\n' new=' the function\nprint'
  r038 L=102 drafts=[955, 579, 1445, 593, 198, 2, 1173, 955]  target=[955, 579, 39345, 7, 16, 15, 593, 220]+b=671 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r039 L=105 drafts=[7, 16, 15, 15, 15, 15, 15, 15]  target=[7, 16, 15, 593, 220, 671, 9258, 25]+b=220 j=3 bonus=593 acc='(10' new='(10))'
  r040 L=109 drafts=[220, 198, 16, 15, 271, 271, 2, 220]  target=[220, 671, 9258, 25, 220, 20, 20, 198]+b=1350 j=1 bonus=671 acc=' ' new='  #'
  r041 L=111 drafts=[220, 220, 16, 15, 271, 262, 671, 220]  target=[9258, 25, 220, 20, 20, 198, 1350, 955]+b=579 j=0 bonus=9258 acc=<none> new=' Output'
  r042 L=112 drafts=[374, 220, 16, 15, 421, 582, 990, 50262]  target=[25, 220, 20, 20, 198, 1350, 955, 579]+b=39345 j=0 bonus=25 acc=<none> new=':'
  r043 L=113 drafts=[220, 16, 16, 15, 16, 15, 15, 15]  target=[220, 20, 20, 198, 1350, 955, 579, 39345]+b=7 j=1 bonus=20 acc=' ' new=' 5'
  r044 L=115 drafts=[20, 16, 15, 20, 20, 20, 20, 20]  target=[20, 198, 1350, 955, 579, 39345, 7, 15]+b=593 j=1 bonus=198 acc='5' new='5\n'
  r045 L=117 drafts=[271, 262, 671, 220, 16, 15, 374, 220]  target=[1350, 955, 579, 39345, 7, 15, 593, 256]+b=671 j=0 bonus=1350 acc=<none> new='print'
  r046 L=118 drafts=[955, 579, 7, 16, 15, 593, 220, 220]  target=[955, 579, 39345, 7, 15, 593, 256, 671]+b=9258 j=2 bonus=39345 acc='(fib' new='(fibonacci'
  r047 L=121 drafts=[7, 16, 15, 593, 220, 220, 20, 20]  target=[7, 15, 593, 256, 671, 9258, 25, 220]+b=15 j=1 bonus=15 acc='(' new='(0'
  r048 L=123 drafts=[593, 220, 220, 16, 15, 15, 15, 15]  target=[593, 256, 671, 9258, 25, 220, 15, 198]+b=1350 j=1 bonus=256 acc='))' new='))  '
  r049 L=125 drafts=[671, 220, 16, 15, 30, 220, 220, 16]  target=[671, 9258, 25, 220, 15, 198, 1350, 955]+b=579 j=1 bonus=9258 acc=' #' new=' # Output'
  r050 L=127 drafts=[25, 220, 220, 20, 20, 17, 271, 262]  target=[25, 220, 15, 198, 1350, 955, 579, 39345]+b=7 j=2 bonus=15 acc=': ' new=': 0'
  r051 L=130 drafts=[15, 220, 220, 20, 20, 220, 220, 20]  target=[198, 1350, 955, 579, 39345, 7, 16, 593]+b=256 j=0 bonus=198 acc=<none> new='\n'
  r052 L=131 drafts=[271, 2, 576, 2038, 374, 537, 4396, 11]  target=[1350, 955, 579, 39345, 7, 16, 593, 256]+b=671 j=0 bonus=1350 acc=<none> new='print'
  r053 L=132 drafts=[955, 579, 7, 15, 593, 220, 671, 220]  target=[955, 579, 39345, 7, 16, 593, 256, 671]+b=9258 j=2 bonus=39345 acc='(fib' new='(fibonacci'
